personID,momID,dadID,sex,famID,byear,dyear,lrs,ars_mean,ars_max,ars_med,ars_min,ars_sd,ars_n,year_first,year_last
5250,4461,5143,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5251,4461,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5252,4461,4713,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5253,4461,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5254,4461,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5255,4461,5144,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5256,4461,4714,M,8,2005,2010,15,2.5,7,2,0,2.7386127875258306,6,2005,2010
5257,4461,4714,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5258,4461,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5259,4461,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5260,4784,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5261,4784,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5262,4479,4880,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5263,4479,4880,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5264,4479,4880,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5265,4479,4880,F,8,2005,2007,7,2.3333333333333335,4,3,0,2.0816659994661326,3,2005,2007
5266,4479,5145,M,8,2005,2010,2,0.3333333333333333,1,0,0,0.5163977794943222,6,2005,2010
5267,4479,5145,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5268,4479,5145,M,8,2005,2009,0,0,0,0,0,0,5,2005,2009
5269,4479,5145,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5270,4794,5147,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5271,4794,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5272,4794,5146,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5273,4794,5147,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5274,4794,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5275,4794,NA,M,8,2005,2007,1,0.3333333333333333,1,0,0,0.5773502691896257,3,2005,2007
5276,4794,NA,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5277,4794,5167,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5278,4794,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5279,4794,NA,M,8,2005,2006,2,1,2,1,0,1.4142135623730951,2,2005,2006
5280,4725,4417,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5281,4725,5106,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5282,4725,5084,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5283,4725,5144,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5284,4725,5143,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5285,4725,5144,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5286,4725,5143,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5288,4706,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5289,4706,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5290,4706,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5291,4474,5145,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5292,4474,5145,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5293,4474,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5294,4474,5145,F,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5295,4474,5148,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5296,4474,5145,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5297,5074,NA,M,8,2005,2007,1,0.3333333333333333,1,0,0,0.5773502691896257,3,2005,2007
5298,5074,4000,M,8,2005,2007,4,1.3333333333333333,3,1,0,1.5275252316519468,3,2005,2007
5299,5074,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5300,5074,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5301,5074,4000,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5302,5074,4000,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5303,5075,4713,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5304,5075,NA,F,8,2005,2009,9,1.8,3,3,0,1.6431676725154984,5,2005,2009
5305,5075,4713,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5306,5075,4713,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5307,5103,4000,F,8,2005,2007,9,3,5,4,0,2.6457513110645907,3,2005,2007
5309,5103,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5310,5050,NA,M,8,2005,2006,5,2.5,5,2.5,0,3.5355339059327378,2,2005,2006
5311,5050,5149,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5312,5050,NA,M,8,2005,2009,2,0.4,1,0,0,0.5477225575051661,5,2005,2009
5313,5050,5149,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5314,4709,4717,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5315,4709,NA,M,8,2005,2008,0,0,0,0,0,0,4,2005,2008
5316,4709,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5317,5150,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5318,5150,5157,M,8,2005,2009,13,2.6,7,2,0,2.9664793948382653,5,2005,2009
5319,5005,5144,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5320,5005,5093,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5321,5005,5144,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5322,5005,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5323,5005,5144,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5324,5005,5093,F,8,2005,2007,12,4,9,3,0,4.58257569495584,3,2005,2007
5325,5005,5144,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5326,5005,5144,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5327,5005,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5328,4157,4404,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5329,4157,4404,M,8,2005,2007,0,0,0,0,0,0,3,2005,2007
5330,4157,4404,F,8,2005,2008,5,1.25,3,1,0,1.5,4,2005,2008
5331,4157,4404,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5332,5138,4714,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5333,5138,4714,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5334,5138,4714,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5335,5138,4714,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5336,5151,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5337,5151,4712,F,8,2005,2008,9,2.25,3,3,0,1.5,4,2005,2008
5338,5151,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5339,5029,4713,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5340,5029,5092,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5341,5029,4713,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5342,5029,5092,M,8,2005,2006,6,3,6,3,0,4.242640687119285,2,2005,2006
5343,4496,4013,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5344,4496,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5345,4496,4413,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5346,4496,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5347,4496,NA,M,8,2005,2008,5,1.25,3,1,0,1.2583057392117916,4,2005,2008
5348,4496,4013,M,8,2005,2007,0,0,0,0,0,0,3,2005,2007
5349,4496,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5350,4496,4013,F,8,2005,2006,3,1.5,3,1.5,0,2.1213203435596424,2,2005,2006
5351,2432,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5352,2432,4409,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5353,2432,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5354,2855,5152,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5355,2855,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5356,3216,4717,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5357,3216,4534,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5358,2773,5153,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5359,2773,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5360,2774,NA,M,541,2005,2005,0,0,0,0,0,NA,1,2005,2005
5361,2774,NA,F,541,2005,2005,0,0,0,0,0,NA,1,2005,2005
5362,2774,NA,F,541,2005,2005,0,0,0,0,0,NA,1,2005,2005
5363,3864,4580,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5364,3864,4580,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5365,3864,4580,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5366,3864,4580,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5367,4848,4776,F,8,2005,2010,27,4.166666666666667,8,4.5,0,3.710345895825168,6,2005,2010
5368,4848,4776,F,8,2005,2009,7,1.4,3,2,0,1.3416407864998738,5,2005,2009
5369,4848,4776,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5370,4849,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5371,4849,4776,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5372,4849,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5373,4849,4580,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5374,4123,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5375,4123,4013,F,8,2005,2007,3,1,3,0,0,1.7320508075688772,3,2005,2007
5376,4123,4776,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5377,4747,4013,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5378,4747,4013,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5379,4747,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5380,4747,NA,F,8,2005,2008,7,1.75,4,1.5,0,2.0615528128088303,4,2005,2008
5381,4747,NA,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5382,4747,NA,F,8,2005,2009,7,1.4,3,2,0,1.3416407864998738,5,2005,2009
5383,4893,5154,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5384,4893,5155,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5385,4893,5155,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5386,4778,3784,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5387,4778,5153,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5388,4778,5153,M,8,2005,2006,3,1.5,3,1.5,0,2.1213203435596424,2,2005,2006
5389,2773,3865,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5390,4900,5153,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5391,4900,5153,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5392,4900,5153,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5393,4900,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5394,4900,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5395,4571,4190,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5396,4571,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5397,4571,4534,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5398,4571,5097,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5399,4571,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5400,4571,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5401,4571,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5402,4571,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5403,4523,4776,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5404,4523,4776,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5405,4523,4776,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5406,4549,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5407,4549,4580,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5408,4549,4580,F,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5409,4040,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5410,4040,NA,F,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5411,4040,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5412,4041,4413,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5413,4041,4013,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5414,4041,4534,F,8,2005,2010,9,1.5,4,1,0,1.760681686165901,6,2005,2010
5415,4552,5121,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5416,4552,3784,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5417,4552,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5418,4868,4413,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5419,4868,5152,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5420,4868,3865,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5421,4050,4776,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5422,4050,4776,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5423,4050,4776,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5424,4050,4776,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5425,4051,NA,F,8,2005,2006,3,1.5,3,1.5,0,2.1213203435596424,2,2005,2006
5426,4051,NA,F,8,2005,2007,7,2.3333333333333335,4,3,0,2.0816659994661326,3,2005,2007
5427,4051,NA,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5428,4722,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5429,4722,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5430,4722,5153,F,8,2005,2007,0,0,0,0,0,0,3,2005,2007
5431,4722,5153,F,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5432,4722,5180,F,8,2005,2008,1,0.25,1,0,0,0.5,4,2005,2008
5433,5056,5121,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5434,2761,5153,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5435,2761,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5436,4707,5156,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5437,4707,4534,M,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5438,4707,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5439,5071,4413,M,8,2005,2010,6,1,3,1,0,1.0954451150103321,6,2005,2010
5440,5071,3865,F,8,2005,2008,3,0.75,2,0.5,0,0.9574271077563381,4,2005,2008
5441,5071,3865,M,8,2005,2007,0,0,0,0,0,0,3,2005,2007
5442,5018,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5443,5018,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5444,5008,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5445,5008,4409,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5446,5008,4409,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5447,5094,3865,M,8,2005,2009,5,1,3,0,0,1.4142135623730951,5,2005,2009
5448,5094,5180,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5449,5094,5153,F,8,2005,2009,9,1.8,4,2,0,1.7888543819998317,5,2005,2009
5450,2727,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5451,2727,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5452,2727,NA,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5453,4743,4409,F,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5454,4743,4409,M,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5455,4743,NA,M,8,2005,NA,0,0,0,0,0,NA,1,2005,2005
5456,NA,NA,M,657,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5457,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5458,NA,4005,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5459,NA,NA,M,658,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5460,4868,5177,F,8,2005,2007,4,1.3333333333333333,4,0,0,2.309401076758503,3,2005,2007
5461,4868,5170,M,8,2005,2007,2,0.6666666666666666,1,1,0,0.5773502691896257,3,2005,2007
5462,4868,5170,M,8,2005,2006,1,0.5,1,0.5,0,0.7071067811865476,2,2005,2006
5463,4868,5170,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5464,4868,5170,F,8,2005,2006,0,0,0,0,0,0,2,2005,2006
5465,NA,5158,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5466,NA,4006,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5467,NA,NA,M,659,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5468,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5469,NA,NA,M,660,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5470,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5471,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5472,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5473,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5474,NA,NA,M,661,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5475,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5476,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5477,NA,NA,M,662,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5478,NA,NA,F,663,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5479,NA,NA,M,664,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5480,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5481,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5482,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5483,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5484,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5485,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5486,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5487,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5488,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5489,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5490,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5491,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5492,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5493,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5494,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5495,NA,NA,F,665,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5496,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5497,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5498,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5499,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5500,NA,NA,M,666,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5501,4706,4713,M,8,2005,2007,6,2,6,0,0,3.4641016151377544,3,2005,2007
5503,NA,NA,F,667,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5504,NA,NA,M,668,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5505,NA,NA,M,669,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5506,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5507,NA,NA,M,670,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5508,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5509,NA,NA,M,671,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5510,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5511,NA,NA,F,672,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5512,NA,NA,M,673,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5513,5074,NA,F,8,2005,2005,0,0,0,0,0,NA,1,2005,2005
5514,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5515,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5516,NA,NA,M,674,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5517,NA,NA,M,675,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5518,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5519,NA,NA,M,676,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5520,NA,NA,F,677,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5521,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5522,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5523,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5524,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5525,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5526,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5527,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5528,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5530,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5531,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5532,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5533,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5534,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5535,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5600,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5601,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5602,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5603,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5604,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5605,NA,5297,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5606,NA,NA,F,678,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5607,NA,NA,M,679,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5608,NA,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5609,4159,4712,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5610,4159,4712,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5611,4159,4712,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5612,4159,5142,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5613,4461,5142,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5614,4461,5142,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5615,4461,5142,F,8,2006,2007,0,0,0,0,0,0,2,2006,2007
5616,4461,5142,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5617,4479,5164,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5618,4794,5521,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5619,4794,5521,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5620,4794,5521,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5621,4794,5521,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5622,5162,5342,F,8,2006,2007,0,0,0,0,0,0,2,2006,2007
5623,5162,5473,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5624,5162,5140,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5625,5162,5342,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5626,4474,5149,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5627,4474,5149,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5628,4474,5522,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5629,4474,5522,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5630,5074,5166,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5631,5074,5457,F,8,2006,2007,4,2,4,2,0,2.8284271247461903,2,2006,2007
5632,5074,5480,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5633,5074,5166,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5634,5103,5122,M,8,2006,2007,0,0,0,0,0,0,2,2006,2007
5635,5103,5279,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5636,5103,5279,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5637,5050,5481,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5638,5050,5523,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5639,5050,5523,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5640,5050,5523,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5641,5050,5524,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5642,5050,5122,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5643,5050,4404,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5644,5050,5524,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5645,5265,5165,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5646,5265,5524,M,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
5647,5265,5524,F,8,2006,2006,0,0,0,0,0,NA,1,2006,2006
